imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,males_allages_avg_vote,females_allages_avg_vote,top1000_voters_rating
tt2356426,5.5,114,6.1,6,5.5,10,
tt2356464,6.8,1273,7.3,7,6.5,7.3,5.2
tt2356500,4.3,438,4.8,5,4,5,3.3
tt2356860,3.7,549,4.9,4,3.6,3.5,2.1
tt2356894,5.4,121,5.5,6,5.5,4.7,5.7
tt2356959,4.2,491,4.7,5,4.2,3.5,3
tt2357129,5.9,90266,6.1,6,5.9,6,5.4
tt2357144,6.2,132,6.9,7,6,6.4,4.5
tt2357201,5.1,237,5.2,5,5,5.2,4.2
tt2357208,6.7,1370,6.9,7,6.7,6.4,5
tt2357211,4.4,274,5.2,5,4.2,1.9,7
tt2357263,4.6,183,5.2,5,4.4,4.7,3.5
tt2357291,6.3,74035,6.5,7,6.2,6.6,5.8
tt2357377,6.6,6071,6.8,7,6.6,6.6,5.9
tt2357453,6.7,1856,7,7,6.7,6.9,6
tt2357461,6.8,1729,6.8,7,6.7,6.8,6.1
tt2357489,3.2,2169,4.1,3,3.2,3.4,4.2
tt2357664,6.1,129,6.2,6,6,6.4,10
tt2357770,5.8,1299,6.2,6,5.7,6.2,4.9
tt2357790,6.6,1242,6.8,7,6.5,6.9,7.3
tt2357866,3.1,214,4,3,3,3.6,3.3
tt2357926,5.6,3121,6.3,6,5.5,6,4.8
tt2358412,6.2,2397,6.5,7,6.2,6.4,5.3
tt2358444,5.7,187,6.2,6,5.7,5.6,4
tt2358514,5.6,418,5.9,6,5.6,5.7,5.2
tt2358592,8.3,10787,8.7,9,8.3,7.4,4.4
tt2358806,6,162,5.8,6,4,4.7,4.6
tt2358891,7.8,74104,7.8,8,7.7,7.8,6.6
tt2358899,6.2,712,6.5,7,6.2,6.1,7.1
tt2358911,7.8,7667,7.9,8,7.8,7.9,6.3
tt2358913,7.9,7175,8,8,7.9,8,6.1
tt2358925,5.4,29759,5.5,6,5.4,5.5,5
tt2358937,2.2,488,2.8,2,2.1,2.2,2.3
tt2359002,7,3581,7.2,7,6.9,7.2,5.7
tt2359024,7.1,60611,7.1,7,7.1,6.8,6.5
tt2359121,7,186,7.3,7,6.9,7.3,6
tt2359137,3.8,1908,5.6,6,3.3,6,3.9
tt2359175,3.5,407,3.6,3,3.5,3.9,1
tt2359201,6.2,1075,6.6,7,6.2,5.5,5
tt2359290,5.6,233,6.2,6,5.6,6.2,6
tt2359347,4.5,631,5.8,7,3.6,3.4,3.7
tt2359381,4.6,887,5.2,5,4.5,5.1,4.3
tt2359473,5.7,206,6.3,6,5.7,6.1,5.6
tt2359656,6.9,111,7,7,7,6.7,6.3
tt2359668,5.1,147,5.3,6,5,5.5,4.8
tt2359746,7.2,493,7.3,8,7.2,6.6,2
tt2359810,7.6,27448,7.8,8,7.6,7,4.9
tt2360310,6.5,264,6.6,7,6.5,7,8.2
tt2360318,5.6,163,6.8,6,5.4,6.7,1.5
tt2360334,5.2,154,5.8,6,5.2,6.1,3.2
tt2360390,5.8,380,6.3,6,5.7,6.7,5.2
tt2360430,7.5,264,7.7,9,7.8,7.8,5.3
tt2360446,4.8,1901,5.3,5,4.8,4.5,4.5
tt2360586,2.9,257,3.8,3,3,2.7,2.5
tt2361022,2.5,299,3.6,2,2.6,2.3,4.2
tt2361110,5.8,122,5.7,6,5.7,5.8,5.8
tt2361148,7.4,391,7.7,8,7.4,6.6,2.1
tt2361150,5.1,103,4.9,5,5.1,6.9,3
tt2361184,5.3,2019,5.7,6,5.2,5.8,3.5
tt2361237,1.8,144,2.8,1,2,2,1.7
tt2361272,6.3,207,6.5,6,6.2,6.4,6.5
tt2361317,6.4,48528,6.5,7,6.4,6.2,5.7
tt2361509,7.1,197220,7.3,7,7.1,7.3,6.5
tt2361602,5.3,531,5.7,6,5.3,5.6,4.9
tt2361746,6.4,3148,6.6,7,6.4,5.7,6
tt2361846,7,749,7.1,7,7,7.3,6.5
tt2362036,4,411,4.5,4,4,4,3.6
tt2362062,7.3,633,7.4,8,7.2,7.5,3.7
tt2362320,6.4,247,6.7,7,6.3,7.1,6.5
tt2362778,6.8,3542,7,7,6.8,6.8,5.3
tt2363047,7.4,1786,7.5,8,7.4,7.1,3.5
tt2363115,3.7,263,4.7,4,3.7,5.3,2.8
tt2363178,6.4,2097,6.6,7,6.3,6.8,5.5
tt2363181,4.8,1110,5.2,5,4.7,5.5,4.1
tt2363213,5.9,7150,6,6,5.8,6.2,5.5
tt2363219,4,1543,4.2,4,3.8,4.4,3.5
tt2363255,7,205,7.1,7,7.1,5.9,6
tt2363303,3.9,321,4,4,3.8,4.4,2.6
tt2363309,2.8,171,4.1,3,2.8,3.2,3.5
tt2363349,6.4,509,6.7,7,6.4,6.5,6.8
tt2363421,5.5,114,5.5,5.5,5.4,6.1,3.8
tt2363435,4.8,164,5.3,5,4.8,5.6,4.4
tt2363439,4.3,1653,4.6,4,4.2,4.7,4.2
tt2363449,3.4,206,3.9,3,3.3,3.5,3.5
tt2363461,4.2,102,5.5,5,3.9,5.4,1.7
tt2363518,3.8,425,4.3,4,3.7,3.9,3.3
tt2363523,5.7,519,5.9,6,5.7,5.8,7.4
tt2363535,4.4,174,4.9,5,4.4,4.7,2.2
tt2363564,6.2,1027,6.6,7,6.1,6.2,6.3
tt2363870,6.3,198,6.3,8,6.4,6,5.4
tt2364006,5.7,952,6,6,5.6,6.1,4.4
tt2364547,6.3,188,6.8,7,6.5,6,7
tt2364649,5.4,241,5.7,6,5.5,5.6,6.1
tt2364659,3.7,746,4,4,3.7,3.7,3.4
tt2364673,7,617,8.6,10,4.7,6,5.1
tt2364774,4.3,966,5.5,5,4.4,4.2,3.9
tt2364841,5.6,58803,5.8,6,5.6,5.7,5
tt2364842,3.2,3069,3.5,3,3.1,3.5,3
tt2364897,3.9,8433,4.1,4,3.8,4.1,3.7
tt2364949,5.3,3372,5.4,6,5.3,5.3,4.6
tt2364975,7.2,9511,7.2,7,7.2,7.2,6.2
tt2364997,3.5,675,4,3,3.4,3.8,3.4
tt2365576,5,388,5.7,6,4.9,5.8,4.7
tt2365580,6.6,2626,6.8,7,6.5,7,5.9
tt2365847,5.8,392,6,6,5.8,6.2,4.5
tt2365873,8.1,801,8.6,9,8.1,5.2,1.8
tt2365879,6.5,429,7,7,6.4,6.9,4.2
tt2366127,6,752,8.3,10,5.7,7.1,2.3
tt2366131,5.1,809,5.4,5,5,5.4,4.7
tt2366608,5.8,15993,5.9,6,5.7,5.9,5.1
tt2366750,5.8,149,7,8,5.5,6.1,4.2
tt2366794,5.6,174,5.8,6,5.5,6.4,1
tt2367066,5.3,1224,5.9,6,5.1,5.1,4.6
tt2367306,6.1,106,6.6,7,6,6.5,7
tt2367680,6.8,124,8.3,9,5,5.2,5.3
tt2367954,4.7,186,5.1,5,4.5,5.8,4.7
tt2367996,5,867,5.4,5,4.9,4.4,4.8
tt2368254,6.7,12288,6.8,7,6.7,7,5.8
tt2368412,4.8,101,5.1,5,4.7,5.2,3.8
tt2368525,5.9,1130,7.2,7,5.7,6.4,5.9
tt2368553,6,19469,6.2,6,6,6,5.3
tt2368599,5.4,451,5.9,6,5.4,5.6,5.7
tt2368606,4.8,482,7.3,9,4.5,4.3,4.4
tt2368619,6.3,32413,6.4,6,6.3,6.5,5.9
tt2368635,6.1,2783,6.1,6,6.1,6,5.2
tt2368639,3.2,127,5.3,4,2.8,3.6,2.5
tt2368672,7.1,6879,7.3,7,7.1,7.4,6.3
tt2368705,6.4,153,8.2,9,5.7,8,5
tt2368749,7.1,5699,7.1,7,7.1,7.1,6
tt2368768,3.2,201,3.6,3,3.2,3.1,1
tt2368817,6,158,6.4,6,5.9,6.1,5.2
tt2368920,7.4,856,7.6,8,7.5,7.4,4.7
tt2369023,6.7,344,6.8,7,6.6,6.9,5.9
tt2369025,6.1,326,6.4,6,6.1,6.2,6.2
tt2369041,3.7,1771,4.3,4,3.7,3.9,3.5
tt2369047,7.1,1533,7.3,8,7.3,7.4,5.1
tt2369127,6.5,863,6.5,7,6.4,6.7,6.6
tt2369135,6.5,157011,6.8,7,6.4,6.7,5.6
tt2369154,5.2,4939,5.9,6,5.1,5.3,4.2
tt2369179,6,265,7,7,5.8,6.2,5.5
tt2369205,6,4580,6,6,6,6.1,5.5
tt2369223,5.8,363,6.4,6,5.6,6.2,5.5
tt2369235,4.4,197,6.2,6,4.4,4.7,4.6
tt2369305,2.9,176,3.5,2,2.9,3.7,2.3
tt2369317,4.9,7410,5.1,5,4.9,5.1,4.8
tt2369333,5.5,181,5.4,6,5.7,4.7,6.7
tt2369396,5.5,6549,5.7,6,5.5,5.5,5
tt2369497,6.5,654,6.6,7,6.6,6.7,6.1
tt2369543,6.6,546,7,7,6.6,6.7,5.1
tt2369573,4.1,140,4.9,5,3.9,5,3.9
tt2369600,4.7,623,5.8,6,4.3,5.1,5.2
tt2369702,2.6,104,3.4,2,2.6,1.8,3
tt2370034,6.2,737,6.1,6,6.2,6.3,5.3
tt2370096,7,613,7,7,6.9,7,7.1
tt2370138,3.8,165,4.4,4,3.6,4.3,3.1
tt2370228,4.2,956,5.1,5,4,5.1,4
tt2370230,6,1353,6.2,6,6,5.8,4.8
tt2370248,8,75270,8,8,7.9,8.1,6.9
tt2370378,4.4,563,4.5,4,4.5,4.7,2.8
tt2370410,4.4,166,6.9,8,4.3,3.9,3
tt2370792,5.4,952,5.7,6,5.3,4.9,3.9
tt2371158,7.1,1660,7.4,7,7.1,7.4,6.1
tt2371287,6.9,716,7.5,8,6.7,7.2,5.8
tt2371365,6.4,178,6.7,7,6.3,7,6
tt2371399,6,1043,6.1,6,5.9,6.2,4.7
tt2371411,6.2,2964,6.5,7,6.1,6.6,6.1
tt2371486,6.7,4710,6.8,7,6.6,6.8,6.5
tt2371824,6.8,3928,6.8,7,6.8,6.8,6
tt2371834,6.7,3896,6.7,7,6.6,6.7,6.4
tt2372217,6,293,6.1,6,6,6.3,5.4
tt2372222,5.3,22337,5.9,6,5.3,5.6,4.8
tt2372251,5.1,10094,5.8,5,4.9,5.3,4.6
tt2372429,4.6,176,4.9,5,4.6,4.4,3.9
tt2372584,5,123,5.3,5,5,4.7,6
tt2372678,6.9,22069,6.8,7,7,6.9,5.2
tt2372760,6.8,337,7,7,6.6,7,6.2
tt2373600,6.2,137,6.9,9,6.1,6.7,7
tt2374002,7.1,993,7.5,8,7,7.1,8.5
tt2374144,8.2,1490,8.4,9,8.1,8.4,5
tt2374196,4.6,1105,4.9,5,4.5,5,4.6
tt2374902,7.1,5485,7.3,7,7,7.2,6.6
tt2374965,6.2,100,6,6,6.1,5.9,6.6
tt2375021,6.6,436,6.8,7,6.6,7,5.9
tt2375036,3.4,120,4.7,4,3.4,3.7,3.3
tt2375037,7,340,7.8,9,5.9,6.6,4.9
tt2375093,5.5,586,6.1,6,4.9,5.8,4.7
tt2375278,5.5,242,6.3,7,4.7,6.4,3.7
tt2375318,3.7,313,4.2,4,3.4,4.4,2.3
tt2375379,7.9,5293,8.3,9,7.9,7.7,5.5
tt2375443,3.7,479,4.1,4,3.5,4.3,3.5
tt2375454,3.6,275,4.6,4,3.7,3.5,3
tt2375473,6.1,109,6.2,6,5.9,6.9,5.4
tt2375505,4.6,357,6.4,7,4.8,5,2.7
tt2375559,8.1,41660,8.7,10,8.1,6.8,4.6
tt2375567,1.9,145,2.9,1,1.9,2.5,2
tt2375574,6.3,9776,6.4,7,6.3,6.2,5.5
tt2375585,3.7,385,5.8,6,3.3,3.4,3.5
tt2375589,6.5,550,6.7,7,6.6,6.7,6.2
tt2375597,4.5,731,5,5,4.5,4.1,3.1
tt2375671,5.7,218,6.8,7,5.7,5.9,4.8
tt2375763,5.5,285,5.8,6,5.6,5.4,4.6
tt2375791,5.7,197,6,6,5.6,6.1,5.7
tt2375844,2.4,289,3.5,2,2.5,2.5,3.6
tt2376134,7.6,808,7.6,8,6.6,8.2,3
tt2376156,4.9,100,5.2,5,4.7,5.8,3.1
tt2376218,5.8,11231,5.9,6,5.7,5.8,5
tt2376440,6.2,870,8.1,9,4.7,6.3,4.8
tt2377322,6.2,65187,6.4,6,6.2,6.3,5.7
tt2377396,6.8,527,6.8,7,6.7,7,5.6
tt2377414,3.9,862,4.3,4,3.8,4.6,2.9
tt2377752,5.2,412,5.7,6,5.3,5.3,4.2
tt2377938,8,46636,8.2,8,8,7.5,5.5
tt2378000,4.2,115,4.5,4,4.4,3.9,2.8
tt2378057,5.5,286,6.1,6,5.5,5.4,2.9
tt2378079,5.8,937,6,6,5.7,6.1,5.3
tt2378145,4.1,702,5.8,7,4,3.5,2.9
tt2378171,6.5,1172,6.8,7,6.5,6.4,5.2
tt2378177,6.3,1659,6.3,6,6.3,6.4,5.7
tt2378191,4.7,2907,4.9,5,4.6,4.7,4.6
tt2378281,7.5,27458,7.9,8,7.4,7.9,5.5
tt2378298,7.1,533,7.6,8,7.1,4.3,3.4
tt2378334,6.2,176,6.9,7,6.2,6.5,7
tt2378378,6.5,130,6.9,7,6.4,6.4,7
tt2378453,5.5,3153,5.7,6,5.5,5.8,5.3
tt2378507,7.1,25476,7.3,7,7.1,7.4,5.9
tt2378567,2.3,186,3.1,2,2.2,2.5,2.1
tt2378776,6.1,550,7.8,9,5.7,7,4.8
tt2378830,6.9,2563,7,7,6.9,7.2,6.6
tt2378884,5.3,4226,5.6,6,5.2,5.4,4.2
tt2378936,4.1,736,4,4,4.2,3.4,3.6
tt2379080,6.6,1283,6.8,7,6.6,6.8,5.3
tt2379082,6.6,2381,6.6,7,6.8,6.1,5.7
tt2379318,6.3,1465,6.3,6,6.2,6.6,5.7
tt2379332,7,118,7.3,7,7,7,5.5
tt2379386,3,1784,3.8,3,2.9,3.7,3.3
tt2379418,6.1,422,6.1,7,6.1,5.8,5.6
tt2379424,6.5,226,6.7,7,6.5,6.4,7
tt2379436,6.5,388,6.6,7,6.6,6.5,6.7
tt2379460,6.9,115,7.4,8,6.2,7.6,5.8
tt2379651,5.7,114,6.1,6,5.7,7,4.5
tt2379653,6.2,102,6.2,6,6.1,5.9,6.3
tt2379713,6.8,359445,6.8,7,6.8,6.8,6.7
tt2379715,2.7,337,3.5,3,2.8,1.5,3.6
tt2379995,6.8,538,6.9,7,6.8,6.7,5.9
tt2380039,5,168,6.1,6,5,4.6,5
tt2380207,6.9,3637,7.1,7,6.8,7.1,5.9
tt2380250,4.5,362,4.8,5,4.5,4.7,4.5
tt2380272,6.1,129,6.6,7,6.1,5.2,5
tt2380288,6.5,192,6.9,7,6.5,5.2,7.3
tt2380301,3.2,393,5.6,5,3.1,3.7,2.9
tt2380307,8.4,305662,8.5,9,8.3,8.6,7.6
tt2380331,6.6,9479,6.8,7,6.5,6.8,5.9
tt2380560,3.8,275,4.6,4,3.6,5,3.9
tt2380564,5.9,2192,6.1,6,5.9,5.2,4.2
tt2380594,6.8,485,7.3,7,6.9,6.7,5.9
tt2381046,5.5,2152,5.9,6,5.4,5.6,4.6
tt2381111,7.5,120240,7.6,8,7.4,7.6,7
tt2381127,6.9,121,7.6,8,6.9,6.6,3
tt2381213,5.4,2005,5.9,6,5.4,5,4.6
tt2381249,7.4,319915,7.5,8,7.4,7.4,7.2
tt2381355,4.9,855,5.1,5,4.9,4.8,4
tt2381618,6.2,101,6.2,6,6.1,6.4,5.3
tt2381931,4.5,2744,4.8,5,4.4,4.6,4
tt2381941,6.6,197509,6.8,7,6.6,6.7,5.9
tt2381962,2.5,1655,3.2,2,2.4,2.9,2.4
tt2381989,5.5,1287,5.6,6,5.5,5.7,5.3
tt2381991,6.1,90535,6.3,6,6,6.4,5.5
tt2382009,6.7,81193,6.7,7,6.6,6.8,5.7
tt2382054,4.1,104,7,8,3.4,4.2,3.7
tt2382090,4.5,472,5.4,5,4.5,3.7,3.3
tt2382396,6.9,43535,6.9,7,6.9,6.7,6.5
tt2382422,6.1,1704,6.2,6,6,6.4,5.2
tt2382622,4.5,117,4.8,5,4.5,3.9,4.2
tt2383068,6.1,15876,6.1,6,6.1,6.1,5.3
tt2383662,6.5,854,7,7,6.4,6.7,5
tt2383952,6.6,565,6.8,7,6.6,6.8,6.5
tt2384022,3.7,932,4.8,4,3.3,5.2,3.2
tt2384328,6.2,893,6.3,6,6.2,6.4,6.3
tt2384530,6.5,777,6.4,7,6.5,6.6,6.9
tt2384642,6.6,344,6.4,7,6.6,6.6,6.4
tt2384688,6.2,198,6.4,7,6.1,6.6,4.3
tt2384794,5.2,114,5.6,5.5,5.1,5.7,5.8
tt2385001,1.8,562,2.5,1,1.8,1.8,2.1
tt2385047,4.6,298,5,5,4.5,6.4,4.9
tt2385057,7.2,430,8.5,10,4.3,8.9,6.3
tt2385073,6.1,575,6.6,7,6,6.1,4.3
tt2385074,4.7,1159,4.8,5,4.7,4.5,4.6
tt2385101,7.3,828,7.3,8,7.3,7.4,5.5
tt2385104,7.2,8423,7.4,8,7.2,7.3,4.4
tt2385119,6,222,6.2,6,6,5.8,5.1
tt2385138,7,331,7.2,7,6.9,6.5,6.6
tt2385169,1.8,325,2.6,1,1.8,2.6,1.8
tt2385189,5.2,396,6,8,5,6.1,5.1
tt2385195,6.5,1007,6.8,7,6.3,7,5.8
tt2385211,2.4,371,3.2,2,2.4,2.6,2.7
tt2385227,6.3,259,6.3,7,6.3,6.6,4.8
tt2385522,2.5,121,3,2,2.5,2.8,2.4
tt2385752,5.9,720,6.5,6,5.7,6.2,4.2
tt2385882,6.4,960,6.2,7,6.4,6.4,5.9
tt2386203,3.9,211,4.9,4,4,3.4,3.1
tt2386237,4.7,8298,4.8,5,4.7,5,4.5
tt2386257,6.9,351,7,7,6.5,7.7,6.7
tt2386278,5.2,7636,5.3,5,5.1,5.2,4.4
tt2386285,6.1,4441,6.5,7,6,6.7,4.9
tt2386291,4.4,130,5.9,5,4.2,4.5,4.1
tt2386295,3.8,288,4.4,4,3.8,5.8,3.1
tt2386342,3.7,245,4.5,3,3.8,2.7,5.5
tt2386353,4,316,4.6,4,4.1,4,3.2
tt2386404,6.4,15678,6.5,7,6.4,6.2,5.7
tt2386490,7.5,78711,7.7,8,7.4,7.9,7.1
tt2386502,4.5,161,5.2,5,4.1,5.8,3.8
tt2386588,6.2,132,6.2,7,6.1,6.4,5.2
tt2386668,3.6,149,4.6,4,3.5,3.7,3.2
tt2387224,6.7,104,6.8,7,6.8,6.6,3
tt2387408,5.2,5698,5.3,5,5.2,5.1,4.8
tt2387413,1.2,379,1.9,1,1.2,1.5,1.6
tt2387416,2.6,532,3.2,2,2.9,4,1.6
tt2387431,2.9,120,3.3,3,2.9,4.4,2.6
tt2387433,6.3,66624,6.5,7,6.3,6.5,5.9
tt2387455,6.1,180,6.1,7,6,6.4,3.8
tt2387469,6.5,348,6.7,7,6.6,6.2,5.1
tt2387495,7.2,334,7.5,8,7.1,7.3,3.5
tt2387499,5.9,53114,6,6,5.8,6.1,5.5
tt2387513,6.9,4749,7.2,7,6.8,7.2,5.8
tt2387543,5.9,258,6.6,7,5.7,6.5,4.9
tt2387559,6.4,71922,6.5,7,6.3,6.5,5.8
tt2387575,7.2,174,8,10,6.6,7.5,2
tt2387589,4.3,835,5,5,4.2,4.3,4.5
tt2387627,7.7,1389,8.4,10,7.5,7.2,3.1
tt2387692,6,869,6.2,6,6,6.1,5.3
tt2387806,6.9,1688,7,7,6.8,7.1,6
tt2387820,3.9,112,4.7,4,3.7,4,
tt2388050,5.7,458,7.2,8,5.2,5.9,4.5
tt2388254,6.5,139,6.5,7,6.7,6,4.7
tt2388621,7,240,7.3,7.5,6.8,7.4,5.7
tt2388637,6.4,19697,6.5,7,6.4,6.4,5.7
tt2388705,6.3,1917,6.6,7,6.1,6.6,4.8
tt2388715,6.5,109569,6.6,7,6.5,6.4,6.2
tt2388755,2.3,322,3.1,2,2.4,2.4,2.9
tt2388759,5.2,864,5.5,5,5.1,5.2,4.2
tt2388771,6.5,49361,6.6,7,6.5,6.6,6
tt2388805,4.9,2392,5.1,5,4.6,5.4,5.8
tt2388819,6.8,2321,6.8,7,6.8,6.9,6.7
tt2388821,5.4,781,5.8,6,5.4,6.1,4.8
tt2388856,4.8,499,5.3,5,4.2,5,4.3
tt2388920,3.5,581,3.9,3,3.5,3.4,3.3
tt2389120,5.6,1965,5.9,6,5.5,5.4,7.1
tt2389162,4.1,893,4.2,4,4.1,3.9,4
tt2389182,6.7,16736,6.8,7,6.7,6.5,6.1
tt2389344,6.4,252,6.3,7,6.2,6.5,4
tt2389456,6.4,211,6.6,7,6.4,6.7,6.6
tt2389974,3.7,558,4.3,4,3.7,4.2,3
tt2390032,5.1,116,6,6,5,4.8,5.1
tt2390190,6.9,143,7.1,7,6.5,6.9,1
tt2390237,6.2,17193,6.3,6,6.2,6.3,5.4
tt2390251,5,113,5.3,6,5,5.6,2
tt2390253,6.7,1446,6.9,7,6.8,6.6,5.8
tt2390261,6.8,113,7.3,8,6.7,6,3.1
tt2390281,5.1,255,5.3,5,5,5.7,4.3
tt2390283,6.1,699,6.4,6,5.8,6.5,5.7
tt2390301,6,244,6.3,6,5.9,6.3,4
tt2390341,2.5,558,3.3,2,2.5,2.7,2.1
tt2390361,7,56417,7.1,7,7,7.1,6.7
tt2390426,4.6,359,5,5,4.7,5,3.4
tt2390630,6.4,349,6.6,7,6.3,6.8,6.1
tt2390985,5.6,206,5.8,6,5.5,5.5,5.6
tt2390994,4.5,621,5,5,4.6,4.6,4.6
tt2391094,5.4,379,5.4,6,5.2,6,4.1
tt2391492,8.2,1421,8.4,9,8.1,7.8,2.1
tt2391706,4.7,249,5,5,4.6,5,
tt2391732,6.9,523,7.1,7,6.9,7,5
tt2391746,4.8,114,5.2,5,4.7,5.2,4.8
tt2391817,5.7,121,6,6,5.7,5.7,
tt2391821,5.3,200,5.5,5.5,5.4,5.6,5
tt2392326,6.3,7347,6.3,7,6.4,6.3,5.6
tt2392343,5.8,153,6.1,6,5.6,7.1,7.5
tt2392383,5.2,204,5.8,6,5.2,5.7,3.8
tt2392385,5.1,2293,5.8,6,4.9,5.5,4.8
tt2392447,5.7,3210,6.1,6,5.8,5.1,5.5
tt2392451,4.9,204,5.6,5,4.9,6.1,5.4
tt2392672,6.9,4656,7,7,6.9,7,5.5
tt2392748,4.7,2528,5.2,5,4.6,5.5,4.1
tt2392810,6.2,1405,6.3,6,6.2,6,5.5
tt2392830,6.4,4751,6.4,7,6.7,6.1,5.8
tt2392842,4.6,104,5.8,6,4.6,3.3,3.8
tt2392846,2.2,856,3.3,2,2.1,2.4,2.2
tt2393174,3,335,3.5,3,3,2.8,2.4
tt2393296,6.7,116,6.8,7,6.7,6.5,2.5
tt2393324,7.6,354,7.8,8,7.5,7.1,2.5
tt2393440,5.2,423,5.7,6,5,5.8,4.8
tt2393707,6.2,219,6.5,7,6.2,6.5,4.5
tt2393775,6.1,1176,9.1,10,5.4,5.7,2.8
tt2393787,6.1,298,6.1,6,6.1,6,5.1
tt2393805,6.4,669,6.5,7,6.3,6.6,4.8
tt2393817,3.6,316,4.2,4,3.6,3.4,3.9
tt2393825,7.1,142,7.6,8,6.7,7.7,4.3
tt2393827,5.4,10208,5.4,6,5.3,5.4,4.7
tt2393829,5.9,539,5.8,6,5.9,5.7,5.7
tt2393845,5.9,18526,5.9,6,5.9,5.9,5.2
tt2394003,5.7,183,6.3,6,5.7,5.4,4.8
tt2394021,6.4,738,6.3,7,6.3,6.6,5.3
tt2394063,6.7,2635,6.8,7,6.7,6.4,5.2
tt2394099,5.1,164,5.8,6,5.3,4.2,5.4
tt2395146,6.7,474,6.8,7,6.6,7,4.9
tt2395183,2.1,125,3.4,2,1.7,5.6,2.1
tt2395199,5.2,5272,5.5,5,5.1,5.3,4.8
tt2395339,5,2630,5.4,5,4.5,5.3,4.2
tt2395349,5.6,272,5.9,6,5.3,5.9,3.1
tt2395385,5.5,7470,5.6,6,5.5,5.4,5.2
tt2395395,6.4,500,6.6,7,6.3,6.7,6.7
tt2395417,7.4,6819,7.5,8,7.3,7.6,6
tt2395421,6.8,3675,6.9,7,6.7,7.1,6.6
tt2395427,7.3,688963,7.4,8,7.3,7.6,7
tt2395455,6.5,342,6.8,7,6.5,6.6,6
tt2395459,7,209,7.4,8,6.9,7.3,7.5
tt2395469,8.2,22593,8.2,9,8.2,8.2,5.2
tt2396200,2.2,662,2.9,2,2.2,2.7,2.5
tt2396224,8.3,9409,8.3,9,8.3,8.2,6.3
tt2396369,5.3,151,5.6,5,5.3,5.2,4.9
tt2396429,5.7,1255,5.9,6,5.7,5.8,5.4
tt2396436,4.6,2657,5.4,5,4.5,5.4,4.4
tt2396443,4.2,174,4.7,4,4.1,4.8,3
tt2396459,7.5,535,8,9,7.4,7.5,6.2
tt2396489,6.2,634,6.6,7,6.2,6.9,4.5
tt2396495,5.4,1541,5.5,6,5.3,5.2,4.1
tt2396589,7.4,35638,7.5,8,7.4,7.5,6.3
tt2396639,6.4,114,6.5,7,6.5,5.8,5.9
tt2396671,3.7,538,4.4,4,3.7,3.8,3.5
tt2396690,5.6,1323,6.2,6,4.7,5.8,4.3
tt2396701,3.8,2083,4.2,4,3.8,3.9,4.1
tt2396711,2.4,161,3.4,2,2.3,2.6,2.6
tt2396721,5.4,4548,5.6,6,5.3,5.7,4.6
tt2397431,6.3,216,6.3,6,6.3,6.5,4.1
tt2397489,4.2,148,5.1,5,4.2,3.9,3.5
tt2397521,6.4,339,6.7,7,6.2,6.7,5.9
tt2397531,6,1336,6.3,6,6,5.4,4.9
tt2397535,7.5,231559,7.6,8,7.5,7.4,7
tt2397561,6.8,209,7.6,8,6.7,7.7,1.6
tt2397573,4.9,180,5.5,6,4.8,5.7,4.7
tt2398136,5.6,187,6,6,5.7,5.5,4.7
tt2398143,7.3,1171,7.5,8,7.3,7.2,3.8
tt2398149,7.3,689,7,8,7.5,6.9,5.1
tt2398182,5.7,223,5.9,6,5.7,4.8,5.2
tt2398231,6.6,28320,6.6,7,6.6,6.5,6.3
tt2398241,6,16323,6.2,6,5.9,6.4,5.3
tt2398249,5.5,20096,5.6,6,5.7,5.1,4.9
tt2398306,7.1,174,7.3,8,5.4,7.6,4
tt2398340,5.5,383,6,6,5.5,6,3.3
tt2399406,4.7,693,5.1,5,4.5,4.9,4.6
tt2399495,6,741,6,6,6,6.2,6.1
tt2399501,5.9,142,6.1,6,5.9,6.1,6.2
tt2399515,4.1,141,4.7,5,5.4,4,5.3
tt2399537,5.9,431,6.2,6,5.8,6,4.5
tt2399752,6.2,114,7.2,8,5.8,7.2,4.2
tt2400002,6.7,1808,6.5,7,6.7,5.5,6.3
tt2400016,5.2,122,6.6,7,5.4,5.1,6.4
tt2400275,5.9,5018,6,6,5.9,5.6,5.3
tt2400283,6.9,7043,7.1,7,6.5,7.3,6
tt2400284,5.5,323,6.3,6,5.3,5.7,5
tt2400314,4.6,227,5,5,4.6,5,2.1
tt2400377,7.9,691,8.2,9,7.9,7.9,2.7
tt2400399,7.1,145,7.9,8,6.9,5.8,1
tt2400407,5.4,175,5.6,6,5.4,5.1,4.7
tt2400433,5,100,6.5,7.5,4.3,5.6,4.9
tt2400434,2.8,103,4.1,2,2.6,3.7,3.4
tt2400441,7.4,263,8.1,9,6.3,8,2.7
tt2400463,6.6,76075,6.6,7,6.7,6.4,6.2
tt2400975,6.9,109,7.1,7,6.9,6.4,
tt2401007,5.1,110,6.3,7,5,4.9,3.7
tt2401013,6.7,160,6.8,7,6.5,7.7,5
tt2401023,7.2,327,8,9,7,7.8,3
tt2401082,6.3,318,6.9,7,6.4,6.5,3
tt2401096,4.7,379,4.9,5,4.7,4.6,5
tt2401097,5.6,17580,5.8,6,5.6,5.7,4.8
tt2401181,5.7,1309,5.7,6,5.6,6.3,4.8
tt2401199,4.8,624,5,5,4.7,5.1,4.3
